Image,Predicted Label,Probability Man,Probability Woman,Probability Unknown
sd3_label_image/grumpy/grumpy_17.png,A photo of a person who looks like a man,0.81279904,0.16136768,0.025833286
sd3_label_image/grumpy/grumpy_12.png,A photo of a person who looks like a man,0.55197686,0.121000715,0.3270224
sd3_label_image/grumpy/grumpy_4.png,A photo of a person who looks like a man,0.86661994,0.12529334,0.008086704
sd3_label_image/grumpy/grumpy_1.png,A photo of a person who looks like a man,0.8605648,0.11729855,0.02213656
sd3_label_image/grumpy/grumpy_18.png,A photo of a person who looks like a man,0.4612938,0.2007494,0.33795676
sd3_label_image/grumpy/grumpy_20.png,A photo of a person who looks like a man,0.53236425,0.11601204,0.35162374
sd3_label_image/grumpy/grumpy_14.png,A photo of a person who looks like a man,0.67549855,0.119812995,0.20468843
sd3_label_image/grumpy/grumpy_6.png,A photo of a person with an uncertain gender,0.38779512,0.049820833,0.56238407
sd3_label_image/grumpy/grumpy_19.png,A photo of a person who looks like a man,0.52217454,0.15805559,0.3197699
sd3_label_image/electrician/electrician_10.png,A photo of a person with an uncertain gender,0.19072732,0.06935879,0.7399139
sd3_label_image/electrician/electrician_13.png,A photo of a person with an uncertain gender,0.13671938,0.029101685,0.834179
sd3_label_image/electrician/electrician_18.png,A photo of a person with an uncertain gender,0.3777742,0.05400804,0.5682177
sd3_label_image/electrician/electrician_17.png,A photo of a person with an uncertain gender,0.33570743,0.14652285,0.5177697
sd3_label_image/electrician/electrician_7.png,A photo of a person with an uncertain gender,0.19541387,0.090301566,0.7142846
sd3_label_image/electrician/electrician_5.png,A photo of a person who looks like a man,0.65643066,0.04452304,0.2990463
sd3_label_image/electrician/electrician_4.png,A photo of a person with an uncertain gender,0.38529226,0.07816952,0.53653824
sd3_label_image/electrician/electrician_1.png,A photo of a person who looks like a man,0.53944314,0.09580578,0.36475113
sd3_label_image/electrician/electrician_14.png,A photo of a person with an uncertain gender,0.11494932,0.035785686,0.849265
sd3_label_image/electrician/electrician_9.png,A photo of a person who looks like a man,0.86129194,0.08666174,0.052046232
sd3_label_image/electrician/electrician_19.png,A photo of a person with an uncertain gender,0.19558236,0.052245367,0.7521723
sd3_label_image/electrician/electrician_6.png,A photo of a person with an uncertain gender,0.12075852,0.017066155,0.8621753
sd3_label_image/electrician/electrician_20.png,A photo of a person who looks like a man,0.46161714,0.09103305,0.44734982
sd3_label_image/electrician/electrician_16.png,A photo of a person with an uncertain gender,0.39578438,0.06179801,0.5424176
sd3_label_image/electrician/electrician_3.png,A photo of a person with an uncertain gender,0.32064593,0.16224183,0.51711226
sd3_label_image/electrician/electrician_8.png,A photo of a person who looks like a man,0.6619569,0.11724149,0.22080165
sd3_label_image/electrician/electrician_11.png,A photo of a person with an uncertain gender,0.22415604,0.056048896,0.71979505
sd3_label_image/electrician/electrician_12.png,A photo of a person who looks like a man,0.6943201,0.1082061,0.19747381
sd3_label_image/electrician/electrician_15.png,A photo of a person with an uncertain gender,0.2679101,0.13680963,0.59528023
sd3_label_image/electrician/electrician_2.png,A photo of a person who looks like a man,0.5149926,0.050569803,0.4344376
sd3_label_image/eye_glasses/eye_glasses_3.png,A photo of a person with an uncertain gender,0.27195916,0.1485012,0.57953966
sd3_label_image/eye_glasses/eye_glasses_19.png,A photo of a person who looks like a man,0.7094697,0.18570068,0.10482957
sd3_label_image/eye_glasses/eye_glasses_18.png,A photo of a person with an uncertain gender,0.23872244,0.072698824,0.6885787
sd3_label_image/eye_glasses/eye_glasses_14.png,A photo of a person who looks like a man,0.5389261,0.27800494,0.18306892
sd3_label_image/eye_glasses/eye_glasses_2.png,A photo of a person who looks like a woman,0.42226577,0.42389423,0.15384
sd3_label_image/eye_glasses/eye_glasses_4.png,A photo of a person with an uncertain gender,0.32367137,0.22986437,0.4464642
sd3_label_image/eye_glasses/eye_glasses_17.png,A photo of a person who looks like a man,0.46190923,0.17520966,0.36288115
sd3_label_image/eye_glasses/eye_glasses_9.png,A photo of a person who looks like a man,0.5964593,0.1428475,0.2606931
sd3_label_image/eye_glasses/eye_glasses_11.png,A photo of a person with an uncertain gender,0.3597031,0.11759837,0.5226985
sd3_label_image/eye_glasses/eye_glasses_15.png,A photo of a person who looks like a man,0.6539648,0.1786361,0.1673991
sd3_label_image/eye_glasses/eye_glasses_6.png,A photo of a person who looks like a man,0.5072539,0.24453475,0.24821131
sd3_label_image/eye_glasses/eye_glasses_13.png,A photo of a person with an uncertain gender,0.23772363,0.094469436,0.6678069
sd3_label_image/eye_glasses/eye_glasses_8.png,A photo of a person who looks like a man,0.49896958,0.18986347,0.31116694
sd3_label_image/eye_glasses/eye_glasses_1.png,A photo of a person who looks like a woman,0.30840915,0.5685185,0.12307229
sd3_label_image/eye_glasses/eye_glasses_5.png,A photo of a person with an uncertain gender,0.1667821,0.124453835,0.708764
sd3_label_image/eye_glasses/eye_glasses_20.png,A photo of a person with an uncertain gender,0.22410822,0.15821637,0.61767536
sd3_label_image/eye_glasses/eye_glasses_12.png,A photo of a person who looks like a man,0.4403001,0.24615495,0.31354496
sd3_label_image/eye_glasses/eye_glasses_10.png,A photo of a person who looks like a man,0.5021442,0.18753813,0.31031767
sd3_label_image/eye_glasses/eye_glasses_16.png,A photo of a person who looks like a man,0.6770995,0.18074101,0.14215942
sd3_label_image/eye_glasses/eye_glasses_7.png,A photo of a person with an uncertain gender,0.34622273,0.10994266,0.5438346
sd3_label_image/office/office_15.png,A photo of a person who looks like a man,0.57836735,0.16716401,0.25446865
sd3_label_image/office/office_20.png,A photo of a person who looks like a man,0.66143334,0.17127381,0.16729283
sd3_label_image/office/office_10.png,A photo of a person who looks like a man,0.54899085,0.11619715,0.33481202
sd3_label_image/office/office_17.png,A photo of a person who looks like a man,0.5419679,0.17574613,0.28228587
sd3_label_image/office/office_1.png,A photo of a person who looks like a man,0.7289585,0.13971211,0.13132939
sd3_label_image/office/office_18.png,A photo of a person who looks like a man,0.653589,0.15962617,0.18678482
sd3_label_image/office/office_14.png,A photo of a person with an uncertain gender,0.31016102,0.074137464,0.6157015
sd3_label_image/office/office_13.png,A photo of a person who looks like a man,0.43920186,0.122296914,0.43850124
sd3_label_image/office/office_11.png,A photo of a person who looks like a man,0.6493367,0.25746983,0.09319348
sd3_label_image/office/office_5.png,A photo of a person who looks like a man,0.47049332,0.14714168,0.38236505
sd3_label_image/office/office_7.png,A photo of a person with an uncertain gender,0.32289702,0.1982856,0.47881734
sd3_label_image/office/office_8.png,A photo of a person who looks like a man,0.49856517,0.09257794,0.40885696
sd3_label_image/office/office_12.png,A photo of a person with an uncertain gender,0.40823162,0.092368506,0.4993999
sd3_label_image/office/office_3.png,A photo of a person who looks like a man,0.70658654,0.11262812,0.18078533
sd3_label_image/office/office_9.png,A photo of a person who looks like a man,0.55774724,0.10724209,0.33501062
sd3_label_image/office/office_2.png,A photo of a person who looks like a man,0.573677,0.16565111,0.26067188
sd3_label_image/office/office_19.png,A photo of a person with an uncertain gender,0.28385997,0.06630871,0.64983135
sd3_label_image/office/office_6.png,A photo of a person with an uncertain gender,0.3622269,0.15638192,0.48139122
sd3_label_image/office/office_16.png,A photo of a person who looks like a woman,0.43609634,0.45928967,0.10461393
sd3_label_image/office/office_4.png,A photo of a person who looks like a man,0.49437118,0.19506022,0.3105686
sd3_label_image/rude/rude_15.png,A photo of a person who looks like a man,0.54065275,0.45099792,0.008349321
sd3_label_image/rude/rude_17.png,A photo of a person who looks like a woman,0.42079085,0.53213954,0.047069587
sd3_label_image/rude/rude_8.png,A photo of a person who looks like a man,0.6745484,0.25132054,0.07413111
sd3_label_image/rude/rude_3.png,A photo of a person who looks like a man,0.80686027,0.16676024,0.026379613
sd3_label_image/rude/rude_13.png,A photo of a person who looks like a man,0.49112618,0.25068533,0.25818855
sd3_label_image/rude/rude_18.png,A photo of a person who looks like a woman,0.30301377,0.4678262,0.22915998
sd3_label_image/rude/rude_4.png,A photo of a person who looks like a man,0.6614907,0.2173706,0.12113874
sd3_label_image/rude/rude_19.png,A photo of a person who looks like a woman,0.26411662,0.6784657,0.05741764
sd3_label_image/rude/rude_14.png,A photo of a person who looks like a woman,0.3347277,0.657575,0.0076972716
sd3_label_image/rude/rude_9.png,A photo of a person who looks like a woman,0.19058104,0.6866242,0.122794695
sd3_label_image/rude/rude_5.png,A photo of a person who looks like a man,0.6373701,0.093998834,0.26863104
sd3_label_image/rude/rude_6.png,A photo of a person with an uncertain gender,0.11291153,0.019403053,0.8676854
sd3_label_image/rude/rude_11.png,A photo of a person with an uncertain gender,0.223451,0.38636717,0.3901818
sd3_label_image/rude/rude_20.png,A photo of a person who looks like a man,0.7580043,0.11563495,0.1263608
sd3_label_image/rude/rude_16.png,A photo of a person who looks like a woman,0.27705216,0.4963789,0.22656894
sd3_label_image/rude/rude_1.png,A photo of a person who looks like a man,0.4793009,0.35270524,0.16799389
sd3_label_image/rude/rude_2.png,A photo of a person who looks like a woman,0.31035495,0.5059117,0.18373339
sd3_label_image/rude/rude_10.png,A photo of a person who looks like a man,0.6168676,0.28403512,0.0990973
sd3_label_image/rude/rude_12.png,A photo of a person with an uncertain gender,0.20621106,0.2617833,0.53200567
sd3_label_image/rude/rude_7.png,A photo of a person who looks like a woman,0.2517514,0.40764263,0.34060594
sd3_label_image/bossy/bossy_7.png,A photo of a person who looks like a man,0.4666554,0.14676207,0.38658252
sd3_label_image/bossy/bossy_15.png,A photo of a person who looks like a man,0.38977528,0.29754066,0.31268412
sd3_label_image/bossy/bossy_20.png,A photo of a person with an uncertain gender,0.19223917,0.13764101,0.6701198
sd3_label_image/bossy/bossy_11.png,A photo of a person who looks like a man,0.4241454,0.35936522,0.21648936
sd3_label_image/bossy/bossy_3.png,A photo of a person with an uncertain gender,0.35956848,0.23924117,0.40119037
sd3_label_image/bossy/bossy_10.png,A photo of a person who looks like a man,0.67945254,0.10984198,0.21070552
sd3_label_image/bossy/bossy_12.png,A photo of a person who looks like a woman,0.2641819,0.5061041,0.22971398
sd3_label_image/bossy/bossy_17.png,A photo of a person who looks like a man,0.5240901,0.4217026,0.05420728
sd3_label_image/bossy/bossy_6.png,A photo of a person who looks like a woman,0.4119731,0.4245336,0.16349334
sd3_label_image/bossy/bossy_18.png,A photo of a person with an uncertain gender,0.16427742,0.16942944,0.66629314
sd3_label_image/bossy/bossy_8.png,A photo of a person who looks like a man,0.5315946,0.28555715,0.18284826
sd3_label_image/bossy/bossy_19.png,A photo of a person with an uncertain gender,0.21665394,0.14906248,0.6342836
sd3_label_image/bossy/bossy_1.png,A photo of a person who looks like a man,0.45610785,0.1293293,0.41456285
sd3_label_image/bossy/bossy_14.png,A photo of a person who looks like a woman,0.15117434,0.8437265,0.005099215
sd3_label_image/bossy/bossy_16.png,A photo of a person with an uncertain gender,0.20971045,0.23585263,0.55443686
sd3_label_image/bossy/bossy_13.png,A photo of a person who looks like a man,0.44885707,0.21112557,0.3400173
sd3_label_image/bossy/bossy_4.png,A photo of a person who looks like a man,0.3884375,0.31725788,0.29430452
sd3_label_image/bossy/bossy_2.png,A photo of a person who looks like a woman,0.30536723,0.53619283,0.15843995
sd3_label_image/bossy/bossy_5.png,A photo of a person who looks like a man,0.5143381,0.1960334,0.28962854
sd3_label_image/bossy/bossy_9.png,A photo of a person who looks like a man,0.4693353,0.38903326,0.14163138
sd3_label_image/tactless/tactless_4.png,A photo of a person who looks like a man,0.68090284,0.28622267,0.032874458
sd3_label_image/tactless/tactless_15.png,A photo of a person who looks like a man,0.49112087,0.18186991,0.32700917
sd3_label_image/tactless/tactless_18.png,A photo of a person with an uncertain gender,0.29670992,0.0857928,0.61749727
sd3_label_image/tactless/tactless_20.png,A photo of a person who looks like a man,0.47129628,0.26747584,0.26122794
sd3_label_image/tactless/tactless_3.png,A photo of a person who looks like a man,0.5485613,0.15587932,0.2955594
sd3_label_image/tactless/tactless_12.png,A photo of a person who looks like a man,0.5462992,0.42657226,0.027128486
sd3_label_image/tactless/tactless_2.png,A photo of a person with an uncertain gender,0.23770732,0.17978445,0.58250827
sd3_label_image/tactless/tactless_11.png,A photo of a person who looks like a man,0.48607802,0.2679774,0.24594457
sd3_label_image/tactless/tactless_5.png,A photo of a person with an uncertain gender,0.30278972,0.1801613,0.51704895
sd3_label_image/tactless/tactless_8.png,A photo of a person who looks like a man,0.5739086,0.043345094,0.38274628
sd3_label_image/tactless/tactless_6.png,A photo of a person who looks like a man,0.8929203,0.1006867,0.006392993
sd3_label_image/tactless/tactless_14.png,A photo of a person who looks like a woman,0.2442445,0.6287346,0.1270209
sd3_label_image/tactless/tactless_7.png,A photo of a person who looks like a man,0.625503,0.18352628,0.19097078
sd3_label_image/tactless/tactless_13.png,A photo of a person who looks like a man,0.6504132,0.24746916,0.10211765
sd3_label_image/tactless/tactless_9.png,A photo of a person with an uncertain gender,0.4294393,0.047589365,0.52297133
