face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
detected_faces/therapist_13_face0.png,White,White,Female,20-29,"[9.9999988e-01 4.1117799e-12 9.2459587e-09 2.4703349e-08 1.8383382e-08
 2.8089053e-10 1.3010164e-07]",[9.9992108e-01 1.0279401e-07 7.4922289e-05 3.8365129e-06],[5.769482e-07 9.999994e-01],"[1.08803725e-07 8.76911363e-05 1.81849934e-02 5.92062771e-01
 3.26343238e-01 6.29945397e-02 3.23911896e-04 2.53009694e-06
 2.48395764e-07]"
detected_faces/architect_4_face0.png,East Asian,Asian,Male,30-39,"[1.4677490e-03 2.1082869e-05 6.0025994e-03 8.7877440e-01 1.1304646e-01
 5.3211948e-04 1.5566783e-04]",[3.9794282e-03 2.4423654e-05 9.9468249e-01 1.3136732e-03],[1.0000000e+00 1.8709263e-09],"[1.3592019e-07 8.1439890e-07 1.2921904e-04 2.3101728e-01 7.4857903e-01
 2.0054782e-02 2.1495274e-04 3.7580883e-06 2.1279813e-08]"
detected_faces/nurse_8_face0.png,White,White,Female,20-29,"[9.9251288e-01 3.0238448e-07 2.8906234e-03 1.4494218e-04 8.2236853e-05
 2.2711894e-05 4.3462426e-03]",[9.9860394e-01 2.5439676e-06 4.8457156e-04 9.0889138e-04],[3.4109485e-06 9.9999654e-01],"[1.08111875e-08 1.41643723e-05 9.26343538e-03 5.59770525e-01
 4.11786199e-01 1.90605037e-02 1.04341016e-04 7.84924055e-07
 7.38799644e-09]"
detected_faces/nurse_13_face0.png,White,White,Female,30-39,"[9.9999171e-01 2.5942255e-09 2.0498092e-06 3.8178277e-07 1.2381174e-07
 1.9781700e-08 5.6978797e-06]",[9.9999344e-01 7.0146392e-08 3.9639422e-06 2.4925548e-06],[5.3621283e-05 9.9994642e-01],"[6.6440883e-08 2.9278712e-05 9.3697142e-03 3.6213839e-01 4.5272857e-01
 1.7366146e-01 2.0589766e-03 1.3037250e-05 5.5469275e-07]"
detected_faces/book_10_face0.png,White,White,Female,20-29,"[9.5859212e-01 2.1357189e-05 9.8156296e-03 1.5462612e-04 1.0124636e-04
 1.1904531e-04 3.1196021e-02]",[9.9873680e-01 2.5571464e-04 6.6354318e-04 3.4398100e-04],[0.01017384 0.98982614],"[1.56541205e-07 9.98515752e-05 1.09304160e-01 7.27717876e-01
 1.56828880e-01 5.97265316e-03 7.45842990e-05 1.79194285e-06
 1.02098284e-07]"
detected_faces/cruel_14_face0.png,East Asian,Asian,Male,40-49,"[7.7858525e-03 1.6790102e-04 1.3156286e-01 4.3036631e-01 3.9164394e-01
 2.9428866e-02 9.0442868e-03]",[9.3288245e-03 6.4974124e-06 9.4963747e-01 4.1027136e-02],[9.999933e-01 6.621024e-06],"[3.8812163e-05 5.8763086e-05 9.1884955e-04 2.3303289e-02 2.3844466e-01
 5.5854660e-01 1.5189198e-01 2.6524330e-02 2.7273662e-04]"
detected_faces/reliable_7_face0.png,Black,Black,Male,20-29,"[4.8698443e-05 9.8659819e-01 5.0241672e-03 1.2001538e-05 4.6245687e-04
 7.7576796e-03 9.6756819e-05]",[3.9152797e-05 9.9819797e-01 4.7797547e-04 1.2849022e-03],[9.9999863e-01 1.3398666e-06],"[9.6198590e-08 1.5551014e-06 1.6189916e-03 5.9210014e-01 3.9685205e-01
 9.3906205e-03 3.6298723e-05 1.9183116e-07 6.4738881e-09]"
detected_faces/reliable_5_face0.png,East Asian,Asian,Male,20-29,"[1.7475111e-04 1.8224178e-05 2.8864522e-03 5.7868767e-01 4.1769788e-01
 5.0919125e-04 2.5885989e-05]",[1.6950852e-04 1.5108200e-05 9.9823660e-01 1.5787513e-03],[9.9998599e-01 1.3967399e-05],"[1.2448724e-07 8.6288266e-05 1.5908875e-01 8.1447536e-01 2.6169633e-02
 1.7924173e-04 5.7982305e-07 4.7814563e-08 9.1485075e-10]"
detected_faces/tie_1_face0.png,East Asian,White,Male,10-19,"[2.6101235e-01 4.8618418e-05 8.5966438e-02 6.0640031e-01 1.8849641e-02
 8.4024662e-04 2.6882399e-02]",[9.0016836e-01 2.3061171e-05 9.9652193e-02 1.5645464e-04],[9.9950004e-01 4.9997173e-04],"[4.3066444e-05 1.4424738e-01 7.9328090e-01 5.9874568e-02 2.4817870e-03
 7.0976261e-05 1.1747802e-06 1.4470142e-07 7.0448194e-09]"
detected_faces/eating_5_face0.png,Southeast Asian,Asian,Male,20-29,"[1.0576246e-02 8.4654130e-05 4.6325456e-02 3.4960157e-01 5.7847822e-01
 1.2014765e-02 2.9191221e-03]",[4.1247150e-03 3.0826297e-06 9.9528021e-01 5.9193576e-04],[9.9990726e-01 9.2701106e-05],"[6.6950961e-06 1.9793080e-03 2.0497154e-01 6.7945009e-01 1.1142797e-01
 2.1538441e-03 1.0280494e-05 2.4935261e-07 6.7704562e-09]"
detected_faces/cup_10_face0.png,White,White,Female,20-29,"[8.75370264e-01 7.02894840e-06 2.20752154e-02 2.46076641e-04
 8.60275613e-05 1.23934494e-03 1.00976124e-01]",[9.9748993e-01 3.6618621e-06 2.1267403e-04 2.2937679e-03],[8.2859915e-05 9.9991709e-01],"[8.0155722e-09 2.1609656e-05 5.6617059e-02 8.7506646e-01 6.7646496e-02
 6.4628414e-04 2.1357100e-06 3.7467743e-08 1.2830491e-09]"
detected_faces/accountant_4_face0.png,Middle Eastern,White,Male,20-29,"[3.4732321e-01 6.2569904e-07 3.0769864e-03 5.1666695e-05 3.9153263e-05
 3.1924678e-04 6.4918911e-01]",[9.9934864e-01 5.0091222e-07 2.1361722e-05 6.2942412e-04],[9.999989e-01 1.061905e-06],"[1.6073133e-07 1.9237095e-06 2.1152573e-03 5.2642918e-01 4.5435381e-01
 1.7041106e-02 5.8092337e-05 4.6776492e-07 6.7660229e-09]"
detected_faces/ambitious_11_face0.png,Black,Black,Male,20-29,"[4.4712538e-04 7.7058023e-01 5.6860596e-02 1.4390888e-05 8.1571820e-04
 1.3839459e-01 3.2887343e-02]",[2.7616470e-04 9.3205404e-01 8.3392899e-04 6.6835895e-02],[9.999999e-01 6.533677e-08],"[2.2898172e-09 2.4489129e-06 2.6762674e-02 9.2477179e-01 4.8130594e-02
 3.3157453e-04 9.1397908e-07 1.2191697e-08 1.6110055e-10]"
detected_faces/grumpy_19_face0.png,Latino_Hispanic,White,Male,30-39,"[6.1233606e-02 2.1789406e-04 3.9569053e-01 2.2477558e-04 1.4766115e-03
 1.6235872e-01 3.7879792e-01]",[5.7988220e-01 2.8974540e-04 1.0867540e-02 4.0896052e-01],[9.9994552e-01 5.4474658e-05],"[4.5837419e-06 4.7804708e-05 2.4527395e-03 2.7134547e-01 6.6215712e-01
 6.3591518e-02 3.9586044e-04 4.7789795e-06 7.1537720e-08]"
detected_faces/cleaner_9_face1.png,White,White,Male,50-59,"[9.8835349e-01 1.3495837e-05 6.5506308e-04 8.8323327e-03 7.9542893e-04
 2.7351727e-05 1.3227758e-03]",[9.8778796e-01 1.0435367e-05 1.2148320e-02 5.3311822e-05],[9.9999249e-01 7.5496223e-06],"[2.7975643e-06 1.9672270e-06 8.0177364e-05 2.0751895e-03 3.7117422e-02
 2.1108371e-01 6.6826731e-01 8.0033071e-02 1.3383710e-03]"
detected_faces/nurse_18_face0.png,Latino_Hispanic,White,Female,30-39,"[3.2269779e-01 3.2414282e-03 6.3274086e-01 3.3506542e-04 1.3205318e-03
 5.3458507e-03 3.4318548e-02]",[0.97606474 0.01614792 0.0013104  0.0064769 ],[4.366363e-05 9.999563e-01],"[1.17511519e-07 7.24887359e-05 2.00818405e-02 3.78516465e-01
 5.64687490e-01 3.57653201e-02 8.64194299e-04 1.19110709e-05
 1.14201036e-07]"
detected_faces/book_9_face0.png,Black,Black,Female,20-29,"[1.1410940e-03 9.9413836e-01 3.9084759e-03 2.8532810e-04 3.0265946e-04
 1.3988691e-04 8.4188221e-05]",[0.00363358 0.99319375 0.00187466 0.00129802],[0.00109771 0.9989023 ],"[1.7372824e-05 5.3450982e-03 6.2888540e-02 5.0227624e-01 3.6470571e-01
 6.1499801e-02 3.1205483e-03 1.3447025e-04 1.2160453e-05]"
detected_faces/real_estate_agent_6_face0.png,White,White,Male,30-39,"[9.3172848e-01 3.3549273e-05 3.3235088e-02 2.4207110e-04 3.8391000e-04
 5.0676544e-04 3.3870198e-02]",[9.9632543e-01 8.4143743e-05 1.1923484e-03 2.3980855e-03],[9.9999785e-01 2.1866779e-06],"[1.7676021e-07 3.6719068e-06 5.9449056e-04 3.5344806e-02 6.9933641e-01
 2.6114625e-01 3.5562415e-03 1.7818107e-05 9.6946607e-08]"
detected_faces/beach_17_face0.png,White,White,Male,20-29,"[9.9294841e-01 5.6632405e-07 3.5346922e-04 7.9184136e-04 1.3479445e-04
 2.0549081e-05 5.7504727e-03]",[9.9859190e-01 3.6436765e-07 1.3693852e-03 3.8233797e-05],[0.99608666 0.00391334],"[1.04879848e-06 3.84055529e-05 1.26353465e-02 7.47638166e-01
 2.30540872e-01 8.99617188e-03 1.47140148e-04 2.73083060e-06
 9.89020066e-08]"
detected_faces/loyal_11_face0.png,East Asian,Asian,Male,20-29,"[3.2306020e-03 2.2768825e-06 6.0037296e-04 9.4711781e-01 4.8981737e-02
 8.6914815e-06 5.8465390e-05]",[1.0146972e-02 6.0749949e-06 9.8981524e-01 3.1744854e-05],[0.9983582 0.0016418],"[1.0045026e-08 3.0508401e-05 3.0097979e-01 6.7663550e-01 2.2154318e-02
 1.9863919e-04 1.1493283e-06 5.5275848e-08 1.1361949e-09]"
detected_faces/brave_17_face0.png,Indian,Indian,Male,20-29,"[4.2312448e-03 2.4179330e-04 2.1595122e-01 2.9447931e-04 4.5758570e-03
 7.4723166e-01 2.7473779e-02]",[1.3089206e-02 1.6141197e-04 3.0147950e-03 9.8373461e-01],[9.999996e-01 4.008997e-07],"[3.1064490e-06 3.4345705e-03 4.1784096e-01 5.5810881e-01 2.0052258e-02
 5.5637478e-04 3.8398475e-06 1.3545315e-07 1.8320763e-09]"
detected_faces/brave_8_face0.png,White,White,Male,40-49,"[8.0507684e-01 1.8847459e-06 7.8011774e-03 1.3272198e-03 9.0210320e-04
 3.7076464e-04 1.8452001e-01]",[9.9527216e-01 3.7756761e-06 2.1640994e-03 2.5600563e-03],[0.9210561  0.07894392],"[1.8959291e-06 1.6543308e-05 9.0989179e-04 2.5716232e-02 2.3932579e-01
 5.6987196e-01 1.5513186e-01 8.6107049e-03 4.1508628e-04]"
detected_faces/architect_11_face0.png,White,White,Male,30-39,"[7.0888478e-01 1.0414638e-04 1.0712454e-02 2.6746566e-04 3.0409876e-04
 4.7287598e-04 2.7925420e-01]",[9.9777526e-01 3.2789237e-04 2.7088117e-04 1.6258889e-03],[9.9997598e-01 2.4070994e-05],"[4.3230425e-06 1.7287947e-04 3.3397805e-03 2.9065612e-01 6.7403078e-01
 3.1646572e-02 1.4826111e-04 1.2800800e-06 2.7997833e-08]"
detected_faces/software_developer_14_face0.png,White,White,Male,20-29,"[6.4873981e-01 1.3196808e-05 5.4149337e-02 3.3758124e-03 2.1533051e-03
 5.3800635e-02 2.3776790e-01]",[8.3856976e-01 6.1441342e-06 9.5022866e-04 1.6047391e-01],[9.9999535e-01 4.6032337e-06],"[1.1209697e-07 5.8439250e-06 2.6159459e-03 9.0764242e-01 8.9282706e-02
 4.5249835e-04 5.0681632e-07 7.5601516e-09 1.4816265e-10]"
detected_faces/poor_12_face0.png,Black,Indian,Male,3-9,"[7.1369484e-04 5.0146383e-01 6.6639274e-02 2.3199254e-04 6.8690628e-03
 4.2276695e-01 1.3151675e-03]",[1.4740726e-03 9.5019415e-02 6.4988766e-04 9.0285659e-01],[0.9285745  0.07142545],"[1.3605051e-02 9.7176319e-01 1.4529313e-02 8.3075152e-05 1.5074806e-05
 3.9818706e-06 2.6130849e-07 5.0798295e-08 8.9507717e-09]"
detected_faces/taxi_driver_11_face0.png,Latino_Hispanic,White,Male,30-39,"[8.5809447e-02 3.0334366e-02 4.5743936e-01 3.2234038e-04 2.7319326e-03
 1.9075116e-02 4.0428743e-01]",[0.7414518  0.0720391  0.01661503 0.16989402],[9.9952960e-01 4.7035626e-04],"[4.92341605e-05 3.60046164e-04 1.15218535e-02 2.34800190e-01
 5.93920887e-01 1.50568888e-01 8.47268663e-03 2.96305312e-04
 9.87305248e-06]"
detected_faces/school_campus_12_face0.png,Black,Black,Male,10-19,"[2.5800919e-05 9.8820049e-01 1.1274014e-03 3.4848319e-05 8.2129717e-04
 9.7348057e-03 5.5216842e-05]",[5.5211544e-06 9.9847060e-01 2.3291181e-05 1.5006474e-03],[9.9968821e-01 3.1175878e-04],"[5.6364411e-07 9.0300953e-03 9.0354604e-01 8.5654885e-02 1.7285862e-03
 3.9442537e-05 3.6622427e-07 1.2985957e-08 7.1185230e-10]"
detected_faces/entrepreneur_4_face0.png,Indian,Indian,Male,20-29,"[9.9330046e-04 4.9453357e-04 1.1420487e-01 3.0683719e-03 9.2145503e-02
 7.7112132e-01 1.7972095e-02]",[0.00219356 0.00128204 0.02984128 0.96668315],[9.999999e-01 8.419144e-08],"[1.4543272e-07 5.0031045e-05 4.4606511e-02 6.8065935e-01 2.6011923e-01
 1.4356359e-02 2.0485863e-04 3.5831831e-06 2.9992396e-08]"
detected_faces/accountant_7_face0.png,Indian,Indian,Male,30-39,"[1.5375170e-02 8.6811208e-04 1.4720328e-01 3.0627908e-04 1.5213906e-03
 8.0903780e-01 2.5687937e-02]",[0.10794514 0.00096634 0.00379926 0.8872893 ],[9.9999410e-01 5.8730657e-06],"[3.7002940e-07 5.8759797e-06 3.9941852e-04 3.7070942e-01 6.1540031e-01
 1.3461629e-02 2.2755994e-05 1.9580838e-07 2.6454543e-09]"
detected_faces/suit_3_face0.png,White,White,Male,30-39,"[7.9390609e-01 1.5486719e-05 3.4089446e-02 2.4207369e-04 1.8459420e-04
 1.2774685e-03 1.7028472e-01]",[9.9862659e-01 4.7163761e-05 1.4414950e-04 1.1821109e-03],[9.9999166e-01 8.3195964e-06],"[2.7771816e-06 2.9603767e-05 1.5051828e-03 1.9172987e-01 7.4160242e-01
 6.4667411e-02 4.5997850e-04 2.7660642e-06 3.1401832e-08]"
detected_faces/unreliable_4_face0.png,White,White,Male,20-29,"[5.2846533e-01 9.6112408e-06 5.1760383e-02 2.4343657e-04 4.6313048e-04
 6.6909968e-04 4.1838908e-01]",[9.9272746e-01 1.4699617e-05 2.5041106e-03 4.7538173e-03],[9.9999654e-01 3.4904147e-06],"[5.2467126e-08 1.9812014e-06 3.9138077e-03 6.8947947e-01 3.0166993e-01
 4.9235276e-03 1.1080144e-05 1.0723002e-07 1.5973356e-09]"
detected_faces/painter_8_face0.png,White,White,Female,60-69,"[9.4741297e-01 2.0981597e-04 1.7597782e-03 1.6553984e-05 3.5551417e-05
 2.1305245e-03 4.8434801e-02]",[9.9821174e-01 6.8088288e-05 9.1532020e-05 1.6284934e-03],[0.26198414 0.7380159 ],"[1.7588503e-05 3.1131993e-05 9.2676855e-05 8.6707348e-04 3.4714781e-03
 2.1516236e-02 1.8675855e-01 4.6791902e-01 3.1932625e-01]"
detected_faces/plumber_3_face0.png,White,White,Male,20-29,"[9.95879829e-01 1.21496905e-05 3.24797840e-03 9.05714842e-06
 1.96276451e-05 2.02453703e-05 8.11199949e-04]",[9.9988419e-01 4.1109848e-05 3.9592323e-05 3.5005913e-05],[9.9999684e-01 3.1506768e-06],"[1.2529952e-07 3.4517318e-05 9.1901263e-03 5.6158042e-01 4.1190729e-01
 1.7141234e-02 1.4570280e-04 6.5308745e-07 1.1700029e-08]"
detected_faces/desktop_19_face0.png,Middle Eastern,White,Male,20-29,"[9.8783299e-02 1.0375499e-01 1.2744449e-01 6.2937746e-05 3.9389779e-04
 2.5259687e-02 6.4430064e-01]",[0.67204887 0.27895865 0.00333435 0.04565819],[9.999995e-01 4.943505e-07],"[1.0545174e-05 4.9538561e-04 7.5825369e-03 5.8537698e-01 3.9988601e-01
 6.6217720e-03 2.6262909e-05 5.0082758e-07 9.8230997e-09]"
detected_faces/plumber_4_face0.png,White,White,Male,30-39,"[8.8290930e-01 1.1644237e-05 1.7794775e-02 1.8851722e-05 5.3236134e-05
 1.0445759e-03 9.8167576e-02]",[9.9901038e-01 3.7885267e-05 3.7910369e-05 9.1379572e-04],[9.9996775e-01 3.2269530e-05],"[1.3303087e-07 4.1813601e-06 1.0384576e-03 4.8604307e-01 5.0188923e-01
 1.1001224e-02 2.3611172e-05 1.3008685e-07 3.0581186e-09]"
detected_faces/intelligent_19_face0.png,Southeast Asian,Asian,Male,20-29,"[2.4009002e-03 9.4257499e-05 3.8995609e-02 4.6933311e-01 4.8641226e-01
 2.3931221e-03 3.7085393e-04]",[5.4527135e-03 2.1929554e-04 9.7323900e-01 2.1088911e-02],[9.9999398e-01 5.9754975e-06],"[3.6810795e-07 6.3528831e-05 2.9373446e-02 7.3823106e-01 2.2745158e-01
 4.8399828e-03 3.9422794e-05 6.6202205e-07 8.9644896e-09]"
detected_faces/playing_7_face0.png,White,White,Male,20-29,"[9.9958098e-01 2.2302761e-06 3.0165841e-04 2.8392600e-05 1.6388123e-05
 3.0773842e-06 6.7195710e-05]",[9.9976534e-01 3.1156615e-06 2.0491946e-04 2.6663167e-05],[9.9999619e-01 3.8663925e-06],"[6.0381450e-07 4.2331449e-04 2.0177363e-01 7.2459882e-01 7.2031789e-02
 1.1647270e-03 7.0968849e-06 6.4456707e-08 2.2190310e-09]"
detected_faces/indecisive_1_face0.png,White,White,Male,20-29,"[9.9996507e-01 2.3569784e-09 1.8690125e-06 8.7170503e-07 3.0706585e-07
 1.5705895e-07 3.1684023e-05]",[9.9998671e-01 5.2819360e-08 3.8849394e-06 9.3464514e-06],[9.9999982e-01 2.5401422e-07],"[1.7210536e-07 1.3246445e-05 5.4143265e-02 8.4716564e-01 9.5921718e-02
 2.7283349e-03 2.7165404e-05 4.6186619e-07 9.4616528e-09]"
detected_faces/firefighter_1_face0.png,White,White,Male,30-39,"[9.8231494e-01 3.1387528e-05 5.6288326e-03 3.2521981e-05 5.6155895e-05
 6.1879182e-06 1.1930008e-02]",[9.9976707e-01 4.4268934e-05 1.7370452e-04 1.4954291e-05],[9.999522e-01 4.777652e-05],"[1.1134608e-06 7.1127333e-06 5.4928410e-04 3.0433964e-02 5.8751583e-01
 3.7274531e-01 8.6809574e-03 6.5678287e-05 6.5765579e-07]"
detected_faces/therapist_17_face0.png,White,White,Female,20-29,"[9.8823559e-01 9.4300236e-07 1.6898469e-03 1.0935952e-06 2.7424658e-06
 5.1453972e-05 1.0018355e-02]",[9.9935752e-01 4.3954051e-06 8.4581443e-06 6.2957854e-04],[1.7110676e-04 9.9982893e-01],"[3.7003950e-08 4.3357664e-05 3.1876788e-02 6.9401067e-01 2.6195410e-01
 1.2055634e-02 5.8713886e-05 7.7618233e-07 3.2214107e-08]"
detected_faces/unreliable_9_face0.png,White,White,Male,20-29,"[8.7211192e-01 2.8507673e-05 1.9820362e-02 4.6200968e-02 1.0467969e-02
 6.7207072e-04 5.0698332e-02]",[7.9735744e-01 4.4014345e-05 2.0114841e-01 1.4501675e-03],[9.9998689e-01 1.3133489e-05],"[1.9746767e-07 1.6713479e-04 3.4103423e-01 6.5174139e-01 7.0343283e-03
 2.2601922e-05 8.1014839e-08 3.4011336e-09 8.3124306e-11]"
detected_faces/stubborn_5_face0.png,Middle Eastern,White,Male,20-29,"[1.5483952e-01 2.2324948e-03 3.2297373e-01 1.3420975e-04 8.2707766e-04
 7.8180963e-03 5.1117492e-01]",[0.89499146 0.00941825 0.00399106 0.09159923],[9.9999976e-01 2.8636143e-07],"[2.0751058e-07 3.1544259e-05 3.1068550e-02 8.5801733e-01 1.0966270e-01
 1.2152910e-03 4.2509250e-06 1.0422951e-07 1.3658258e-09]"
detected_faces/laughing_14_face0.png,White,White,Male,30-39,"[0.5489504  0.00240584 0.18646272 0.10138033 0.03217906 0.01003231
 0.11858941]",[0.9294626  0.01481128 0.02745392 0.02827217],[9.9998945e-01 1.0517357e-05],"[6.6672078e-07 8.6763002e-06 2.7966700e-04 7.3944084e-02 6.5542018e-01
 2.5828969e-01 1.1872298e-02 1.8094330e-04 3.7396321e-06]"
detected_faces/rude_16_face0.png,White,White,Male,10-19,"[0.4840561  0.00256697 0.3947905  0.01918245 0.01915865 0.02800294
 0.05224233]",[0.7963934  0.00853385 0.0213339  0.17373887],[9.9995899e-01 4.1005012e-05],"[1.0652406e-06 7.4717338e-04 5.7807153e-01 3.9468959e-01 2.6018037e-02
 4.6822673e-04 4.1213557e-06 2.6036494e-07 5.2856937e-09]"
detected_faces/scientist_11_face0.png,White,White,Male,20-29,"[9.5145804e-01 2.2733470e-06 1.5558830e-02 2.1873061e-02 4.0555685e-03
 8.8100263e-05 6.9642263e-03]",[9.7280353e-01 1.5799611e-05 2.5607683e-02 1.5730615e-03],[9.9999917e-01 8.0064478e-07],"[2.0949598e-08 2.5353879e-06 1.2256008e-02 7.4984926e-01 2.3350763e-01
 4.3616649e-03 2.2694907e-05 1.6346536e-07 9.9060826e-10]"
detected_faces/chef_5_face0.png,Indian,Indian,Male,30-39,"[1.9223005e-02 9.0644071e-03 3.4647617e-01 2.4079450e-04 1.7214629e-03
 4.9022081e-01 1.3305330e-01]",[0.16246377 0.01382317 0.00183468 0.8218784 ],[9.9999940e-01 6.5210753e-07],"[1.6283667e-06 1.8078004e-05 2.3142137e-03 1.5656841e-01 7.0924371e-01
 1.2974216e-01 2.0965459e-03 1.5234476e-05 1.4661718e-07]"
detected_faces/therapist_6_face0.png,White,White,Female,20-29,"[6.7258185e-01 2.8300175e-04 1.7233509e-01 2.8660407e-04 5.8087340e-04
 2.9585012e-03 1.5097412e-01]",[9.7175306e-01 5.6234980e-04 4.1594384e-03 2.3525143e-02],[1.1983684e-06 9.9999875e-01],"[2.4791316e-09 7.4169993e-06 2.1143470e-02 6.8662405e-01 2.8582039e-01
 6.3897534e-03 1.4879295e-05 7.8071928e-08 5.3615490e-10]"
detected_faces/therapist_5_face0.png,White,White,Female,20-29,"[9.9997646e-01 3.2333873e-09 1.6543609e-06 3.9411634e-07 1.4500490e-07
 2.3583851e-08 2.1304961e-05]",[9.9982971e-01 5.4563861e-07 1.6474187e-04 4.9968448e-06],[1.2036934e-06 9.9999875e-01],"[1.5721286e-09 6.6815650e-05 2.1148066e-01 7.5931567e-01 2.9004000e-02
 1.3265353e-04 7.0746673e-08 3.6508818e-10 2.1017249e-11]"
detected_faces/postman_2_face0.png,White,White,Male,50-59,"[9.98770118e-01 1.56892472e-08 7.73573811e-06 2.54637634e-05
 1.17151685e-05 2.94755012e-07 1.18475698e-03]",[9.9990803e-01 1.4802158e-07 9.0452471e-05 1.3780676e-06],[9.999958e-01 4.156671e-06],"[5.9626640e-05 1.0013951e-04 3.6429957e-04 2.2998117e-04 2.5434787e-03
 3.0526342e-02 4.8914549e-01 4.2815793e-01 4.8872694e-02]"
detected_faces/selfish_15_face0.png,East Asian,White,Male,20-29,"[3.4357216e-02 3.3220600e-05 1.2276365e-03 9.1442424e-01 3.5821907e-02
 1.6130564e-04 1.3974481e-02]",[6.1558038e-01 1.3548696e-04 3.8374010e-01 5.4409308e-04],[0.88038784 0.1196122 ],"[3.6231329e-05 2.8088519e-03 2.9957101e-01 6.0913426e-01 8.2076199e-02
 6.0916566e-03 2.4246954e-04 3.8046317e-05 1.2889376e-06]"
detected_faces/poor_13_face0.png,Indian,Indian,Male,3-9,"[1.1127300e-04 6.7172491e-04 1.0653204e-02 4.1108797e-05 4.6604015e-03
 9.8219556e-01 1.6666941e-03]",[0.00199921 0.00307152 0.00401645 0.99091285],[9.9993163e-01 6.8353380e-05],"[2.2537437e-05 7.9493564e-01 2.0496731e-01 6.5345768e-05 6.9869293e-06
 2.1735334e-06 6.4092788e-08 6.3563665e-09 2.3781144e-10]"
detected_faces/teacher_4_face0.png,Indian,Indian,Female,20-29,"[2.0163603e-02 4.8712682e-05 3.6029956e-01 1.0572596e-04 6.9816690e-04
 6.0964048e-01 9.0436870e-03]",[1.7246846e-02 1.0866927e-04 5.8129069e-04 9.8206323e-01],[9.111652e-06 9.999909e-01],"[2.3206367e-08 1.4623412e-04 1.4278775e-01 7.5827694e-01 9.6148342e-02
 2.6303919e-03 1.0129210e-05 1.3940493e-07 1.3948021e-09]"
detected_faces/race_Black_face0.jpg,Black,Black,Male,3-9,"[4.3579776e-04 7.1178496e-01 8.0203332e-02 2.3533590e-03 1.0642286e-01
 9.8328695e-02 4.7100912e-04]",[4.6461073e-04 9.8171932e-01 1.1329328e-02 6.4868624e-03],[0.9972736 0.0027264],"[8.29765340e-05 8.18994820e-01 1.80017948e-01 8.89642804e-04
 1.40368975e-05 5.85312762e-07 8.28904856e-09 1.46324608e-09
 1.47893447e-10]"
detected_faces/outgoing_2_face0.png,Latino_Hispanic,Indian,Male,20-29,"[6.9038562e-02 6.5059327e-03 7.4068546e-01 9.7066855e-05 1.0174755e-03
 1.3192938e-01 5.0726108e-02]",[0.18491645 0.01077103 0.00476493 0.79954755],[9.9999881e-01 1.1736105e-06],"[4.3141142e-07 1.5254157e-05 4.3570395e-03 6.9019395e-01 2.9766828e-01
 7.7263587e-03 3.7844176e-05 7.8825872e-07 1.0999092e-08]"
detected_faces/kind_7_face0.png,Indian,Indian,Male,20-29,"[2.3660275e-05 7.2200388e-02 3.1636781e-03 2.0661197e-05 2.4916297e-03
 9.2205334e-01 4.6687623e-05]",[4.7332089e-04 1.3442986e-01 5.9096329e-03 8.5918719e-01],[9.9999636e-01 3.5993055e-06],"[6.2385439e-09 9.3531224e-07 4.8995460e-03 7.0114326e-01 2.8696895e-01
 6.9610886e-03 2.5724625e-05 4.7066885e-07 1.3251102e-08]"
detected_faces/cruel_9_face0.png,Latino_Hispanic,White,Female,10-19,"[2.4219464e-01 1.2131853e-04 6.9587320e-01 4.7091846e-03 3.1297058e-03
 1.6529776e-02 3.7442129e-02]",[0.54395956 0.00086044 0.12337071 0.33180925],[0.19705804 0.802942  ],"[3.1084889e-07 2.4169325e-03 7.1843982e-01 2.7543017e-01 3.6813470e-03
 3.1316329e-05 9.3180709e-08 7.1537638e-09 2.5399835e-10]"
detected_faces/judge_15_face1.png,White,White,Male,20-29,"[6.0949171e-01 6.0021278e-04 4.7698788e-02 2.2364420e-01 3.4039926e-02
 7.7878665e-03 7.6737218e-02]",[7.4538118e-01 9.0163221e-06 2.5429121e-01 3.1857585e-04],[0.9621696  0.03783037],"[1.4690016e-04 1.5125591e-03 1.5187435e-01 7.6489091e-01 7.6281287e-02
 4.9953396e-03 2.6261903e-04 3.4565768e-05 1.4799422e-06]"
detected_faces/plumber_9_face0.png,White,White,Male,30-39,"[9.9991441e-01 3.4958447e-08 2.0316580e-05 3.8910028e-07 8.7808689e-07
 1.5449376e-06 6.2489089e-05]",[9.9972564e-01 2.7180289e-05 2.2053985e-04 2.6610118e-05],[9.9999994e-01 8.1903018e-08],"[5.2560640e-08 6.3086277e-06 3.0190190e-03 4.7895670e-01 5.0258869e-01
 1.5359629e-02 6.9443136e-05 1.0506961e-07 1.7317633e-09]"
detected_faces/software_developer_15_face0.png,Middle Eastern,Indian,Male,20-29,"[2.3882133e-01 1.6887393e-04 1.1045343e-01 1.6289545e-02 1.8266626e-02
 5.5413462e-02 5.6058675e-01]",[0.3732841  0.00042317 0.24116062 0.3851321 ],[9.9996418e-01 3.5837125e-05],"[7.54505606e-07 3.74396586e-05 1.65575668e-02 8.79714370e-01
 1.02718346e-01 9.68220003e-04 3.12388966e-06 1.32413206e-07
 3.06750114e-09]"
